id_evento,comissao,ano,data,categoria_evento
1177/11,Comissão de Finanças e Tributação,2011,17/08/2011,Audiência Pública com Convidado
1178/11,Comissão de Direitos Humanos e Minorias,2011,17/08/2011,Seminário
1158/11,Comissão de Legislação Participativa,2011,17/08/2011,Seminário
1163/11,Comissão de Minas e Energia,2011,17/08/2011,Audiência Pública com Convidado
1212/11,Comissão de Legislação Participativa,2011,23/08/2011,Seminário
1217/11,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2011,23/08/2011,Audiência Pública com Convidado
1202/11,Comissão de Defesa do Consumidor,2011,23/08/2011,Audiência Pública com Convidado
1213/11,Comissão de Seguridade Social e Família,2011,23/08/2011,Audiência Pública com Convidado
1203/11,Comissão de Fiscalização Financeira e Controle,2011,23/08/2011,Audiência Pública com Convidado
1206/11,Comissão de Segurança Pública e Combate ao Crime Organizado,2011,23/08/2011,Audiência Pública com Convidado
1258/11,Comissão de Turismo,2011,24/08/2011,Audiência Pública com Convidado
1237/11,"Comissão de Trabalho, Administração e Serviço Público",2011,24/08/2011,Reunião Ordinária
1245/11,Comissão de Fiscalização Financeira e Controle,2011,24/08/2011,Audiência Pública com Convidado
1276/11,Comissão de Defesa do Consumidor,2011,30/08/2011,Audiência Pública com Convidado
1282/11,"Comissão de Ciência e Tecnologia, Comunicação e Informática",2011,30/08/2011,Seminário
1284/11,Comissão de Fiscalização Financeira e Controle,2011,30/08/2011,Fórum de Debate
1273/11,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2011,30/08/2011,Audiência Pública com Convidado
1316/11,Comissão de Constituição e Justiça e de Cidadania,2011,31/08/2011,Audiência Pública com Convidado
1304/11,"Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços",2011,31/08/2011,Audiência Pública com Convidado
1293/11,Comissão de Fiscalização Financeira e Controle,2011,31/08/2011,Audiência Pública com Convidado
1298/11,"Comissão de Ciência e Tecnologia, Comunicação e Informática",2011,31/08/2011,Seminário
1234A/11,"Comissão de Trabalho, Administração e Serviço Público",2011,01/09/2011,Audiência Pública com Convidado
1350/11,Comissão de Legislação Participativa,2011,13/09/2011,Seminário
1347/11,Comissão de Segurança Pública e Combate ao Crime Organizado,2011,13/09/2011,Audiência Pública com Convidado
1340/11,Comissão de Finanças e Tributação,2011,13/09/2011,Audiência Pública com Convidado
1348/11,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2011,13/09/2011,Audiência Pública com Convidado
1338/11,Comissão de Seguridade Social e Família,2011,13/09/2011,Audiência Pública com Convidado
1343/11,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2011,13/09/2011,Audiência Pública com Convidado
1334/11,Comissão de Legislação Participativa,2011,13/09/2011,Seminário
1386/11,Comissão de Turismo,2011,14/09/2011,Audiência Pública com Convidado
1382/11,Comissão de Cultura,2011,14/09/2011,Seminário
1366/11,Comissão de Cultura,2011,14/09/2011,Seminário
1397/11,Comissão de Cultura,2011,15/09/2011,Seminário
1394/11,Comissão de Cultura,2011,15/09/2011,Seminário
1451/11,Comissão de Constituição e Justiça e de Cidadania,2011,21/09/2011,Audiência Pública com Convidado
1458/11,Comissão de Segurança Pública e Combate ao Crime Organizado,2011,22/09/2011,Audiência Pública com Convidado
1460/11,Comissão de Direitos Humanos e Minorias,2011,22/09/2011,Audiência Pública com Convidado
1407/11,"Comissão de Ciência e Tecnologia, Comunicação e Informática",2011,20/09/2011,Audiência Pública com Convidado
1419/11,"Comissão de Trabalho, Administração e Serviço Público",2011,20/09/2011,Audiência Pública com Convidado
1418/11,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2011,20/09/2011,Audiência Pública com Convidado
1404/11,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2011,20/09/2011,Audiência Pública com Convidado
1482/11,Comissão de Fiscalização Financeira e Controle,2011,27/09/2011,Audiência Pública com Convidado
1472/11,Comissão de Legislação Participativa,2011,27/09/2011,Audiência Pública com Convidado
1483/11,Comissão de Seguridade Social e Família,2011,27/09/2011,Audiência Pública com Convidado
1486/11,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2011,27/09/2011,Audiência Pública com Convidado
1476/11,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2011,27/09/2011,Audiência Pública com Convidado
1467/11,Comissão de Turismo,2011,27/09/2011,Audiência Pública com Convidado
1528/11,Comissão de Turismo,2011,28/09/2011,Seminário
1527/11,Comissão de Legislação Participativa,2011,28/09/2011,Seminário
1506/11,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2011,28/09/2011,Reunião Ordinária
1499/11,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2011,28/09/2011,Reunião Ordinária
1496/11,Comissão de Fiscalização Financeira e Controle,2011,28/09/2011,Audiência Pública com Convidado
1534/11,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2011,29/09/2011,Audiência Pública com Convidado
1539/11,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2011,03/10/2011,Seminário
1547/11,Comissão de Seguridade Social e Família,2011,04/10/2011,Audiência Pública com Convidado
1571/11,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2011,05/10/2011,Audiência Pública com Convidado
1567/11,Comissão de Fiscalização Financeira e Controle,2011,05/10/2011,Reunião Ordinária
1597/11,Comissão de Seguridade Social e Família,2011,06/10/2011,Audiência Pública com Convidado
1658/11,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2011,19/10/2011,Audiência Pública com Convidado
1657/11,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2011,19/10/2011,Reunião Ordinária
1659/11,"Comissão de Trabalho, Administração e Serviço Público",2011,19/10/2011,Reunião Ordinária
1697/11,Comissão de Direitos Humanos e Minorias,2011,20/10/2011,Audiência Pública com Convidado
1721/11,Comissão de Fiscalização Financeira e Controle,2011,25/10/2011,Audiência Pública com Convidado
1709/11,Comissão de Defesa do Consumidor,2011,25/10/2011,Audiência Pública com Convidado
1714/11,Comissão de Turismo,2011,25/10/2011,Audiência Pública com Convidado
1708/11,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2011,25/10/2011,Audiência Pública com Convidado
1722/11,Comissão de Segurança Pública e Combate ao Crime Organizado,2011,25/10/2011,Audiência Pública com Convidado
1713/11,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2011,25/10/2011,Audiência Pública com Convidado
1761/11,Comissão de Legislação Participativa,2011,26/10/2011,Audiência Pública com Convidado
1753/11,Comissão de Fiscalização Financeira e Controle,2011,26/10/2011,Audiência Pública com Convidado
1759/11,Comissão de Turismo,2011,26/10/2011,Audiência Pública com Convidado
1757/11,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2011,26/10/2011,Seminário
1744/11,Comissão de Minas e Energia,2011,26/10/2011,Audiência Pública com Convidado
1738/11,Comissão de Fiscalização Financeira e Controle,2011,26/10/2011,Audiência Pública com Convidado
1737/11,Comissão de Fiscalização Financeira e Controle,2011,26/10/2011,Reunião Ordinária
1750/11,Comissão de Defesa do Consumidor,2011,26/10/2011,Seminário
1742/11,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2011,26/10/2011,Seminário
1773/11,Comissão de Direitos Humanos e Minorias,2011,27/10/2011,Audiência Pública com Convidado
1781/11,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2011,01/11/2011,Audiência Pública com Convidado
1800/11,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2011,08/11/2011,Audiência Pública com Convidado
1791/11,Comissão de Fiscalização Financeira e Controle,2011,08/11/2011,Audiência Pública com Convidado
1803/11,Comissão de Finanças e Tributação,2011,08/11/2011,Seminário
1823/11,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2011,09/11/2011,Audiência Pública com Convidado
1851/11,Comissão de Minas e Energia,2011,10/11/2011,Audiência Pública com Convidado
1857/11,Comissão de Fiscalização Financeira e Controle,2011,10/11/2011,Audiência Pública com Convidado
1875/11,Comissão de Fiscalização Financeira e Controle,2011,16/11/2011,Reunião Extraordinária
1909/11,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2011,22/11/2011,Reunião Ordinária
1905/11,Comissão de Seguridade Social e Família,2011,22/11/2011,Reunião Extraordinária
1911/11,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2011,22/11/2011,Reunião Ordinária
1963/11,Comissão de Fiscalização Financeira e Controle,2011,23/11/2011,Audiência Pública com Convidado
1966/11,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2011,23/11/2011,Reunião Extraordinária
1945/11,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2011,23/11/2011,Audiência Pública com Convidado
1940/11,Comissão de Fiscalização Financeira e Controle,2011,23/11/2011,Reunião Extraordinária
1941/11,Comissão de Fiscalização Financeira e Controle,2011,23/11/2011,Reunião Ordinária
1970/11,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2011,24/11/2011,Audiência Pública com Convidado
1969/11,Comissão de Seguridade Social e Família,2011,24/11/2011,Audiência Pública com Convidado
1996/11,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2011,29/11/2011,Audiência Pública com Convidado
1989/11,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2011,29/11/2011,Audiência Pública com Convidado
1983/11,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2011,29/11/2011,Audiência Pública com Convidado
2030/11,Comissão de Legislação Participativa,2011,30/11/2011,Audiência Pública com Convidado
2017/11,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2011,30/11/2011,Audiência Pública com Convidado
2019/11,Comissão de Minas e Energia,2011,30/11/2011,Audiência Pública com Convidado
2036/11,Comissão de Legislação Participativa,2011,01/12/2011,Seminário
2075/11,Comissão de Finanças e Tributação,2011,06/12/2011,Audiência Pública com Convidado
2110/11,Comissão de Legislação Participativa,2011,07/12/2011,Audiência Pública com Convidado
2102/11,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2011,07/12/2011,Audiência Pública com Convidado
2098/11,Comissão de Desenvolvimento Urbano,2011,07/12/2011,Seminário
2123/11,Comissão de Direitos Humanos e Minorias,2011,08/12/2011,Audiência Pública com Convidado
2137/11,Comissão de Fiscalização Financeira e Controle,2011,13/12/2011,Audiência Pública com Convidado
2146/11,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2011,13/12/2011,Audiência Pública com Convidado
2193/11,Comissão de Turismo,2011,14/12/2011,Debates
2192/11,Comissão de Turismo,2011,14/12/2011,Audiência Pública com Convidado
2178/11,Comissão de Fiscalização Financeira e Controle,2011,14/12/2011,Audiência Pública com Convidado
2170/11,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2011,14/12/2011,Audiência Pública com Convidado
2177/11,Comissão de Fiscalização Financeira e Controle,2011,14/12/2011,Reunião Ordinária
2207/11,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2011,20/12/2011,Audiência Pública com Convidado
0002/12,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2012,20/01/2012,Audiência Pública com Convidado
0001/12,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2012,20/01/2012,Audiência Pública com Convidado
0131/12,"Comissão de Ciência e Tecnologia, Comunicação e Informática",2012,20/03/2012,Reunião Ordinária
0133/12,Comissão de Constituição e Justiça e de Cidadania,2012,20/03/2012,Reunião Ordinária
0161/12,Comissão de Legislação Participativa,2012,21/03/2012,Reunião Ordinária
0159/12,Comissão de Direitos Humanos e Minorias,2012,21/03/2012,Reunião Ordinária
0160/12,Comissão de Turismo,2012,21/03/2012,Audiência Pública com Convidado
0153/12,Comissão de Seguridade Social e Família,2012,21/03/2012,Reunião Extraordinária
0147/12,Comissão de Fiscalização Financeira e Controle,2012,21/03/2012,Reunião Ordinária
0154/12,Comissão de Cultura,2012,21/03/2012,Audiência Pública com Ministro
0171/12,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2012,22/03/2012,Audiência Pública com Convidado
0194/12,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2012,27/03/2012,Audiência Pública com Convidado
0192/12,Comissão de Seguridade Social e Família,2012,27/03/2012,Audiência Pública com Convidado
0188/12,"Comissão de Trabalho, Administração e Serviço Público",2012,27/03/2012,Audiência Pública com Convidado
0232/12,Comissão de Turismo,2012,28/03/2012,Reunião Ordinária
0233/12,Comissão de Direitos Humanos e Minorias,2012,28/03/2012,Reunião Ordinária
0220/12,Comissão de Desenvolvimento Urbano,2012,28/03/2012,Audiência Pública com Convidado
0218/12,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2012,28/03/2012,Reunião Ordinária
0204/12,Comissão de Fiscalização Financeira e Controle,2012,28/03/2012,Reunião Ordinária
0213/12,Comissão de Seguridade Social e Família,2012,28/03/2012,Reunião Ordinária
0244/12,Comissão de Cultura,2012,29/03/2012,Audiência Pública com Convidado
0243/12,Comissão de Minas e Energia,2012,29/03/2012,Audiência Pública com Convidado
0241/12,Comissão de Seguridade Social e Família,2012,29/03/2012,Audiência Pública com Convidado
0252/12,Comissão de Seguridade Social e Família,2012,03/04/2012,Audiência Pública com Convidado
0254/12,Comissão de Segurança Pública e Combate ao Crime Organizado,2012,03/04/2012,Audiência Pública com Convidado
0262/12,Comissão de Direitos Humanos e Minorias,2012,04/04/2012,Audiência Pública com Convidado
0261/12,Comissão de Relações Exteriores e de Defesa Nacional,2012,04/04/2012,Reunião Ordinária
0277/12,Comissão de Turismo,2012,10/04/2012,Audiência Pública com Convidado
0280/12,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2012,10/04/2012,Audiência Pública com Convidado
0279/12,Comissão de Seguridade Social e Família,2012,10/04/2012,Audiência Pública com Convidado
0278/12,Comissão de Direitos Humanos e Minorias,2012,10/04/2012,Audiência Pública com Convidado
0264/12,"Comissão de Trabalho, Administração e Serviço Público",2012,10/04/2012,Audiência Pública com Convidado
0318/12,Comissão de Defesa do Consumidor,2012,11/04/2012,Audiência Pública com Convidado
0319/12,Comissão de Turismo,2012,11/04/2012,Reunião Ordinária
0311/12,Comissão de Direitos Humanos e Minorias,2012,11/04/2012,Reunião Ordinária
0321/12,Comissão de Legislação Participativa,2012,11/04/2012,Audiência Pública com Convidado
0304/12,Comissão de Desenvolvimento Urbano,2012,11/04/2012,Audiência Pública com Convidado
0292/12,Comissão de Fiscalização Financeira e Controle,2012,11/04/2012,Reunião Ordinária
0327/12,"Comissão de Trabalho, Administração e Serviço Público",2012,12/04/2012,Audiência Pública com Convidado
0341/12,Comissão de Fiscalização Financeira e Controle,2012,17/04/2012,Audiência Pública com Convidado
0339/12,Comissão de Seguridade Social e Família,2012,17/04/2012,Audiência Pública com Convidado
0337/12,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2012,17/04/2012,Audiência Pública com Convidado
0336/12,Comissão de Direitos Humanos e Minorias,2012,17/04/2012,Audiência Pública com Convidado
0342/12,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2012,17/04/2012,Audiência Pública com Convidado
0381/12,"Comissão de Trabalho, Administração e Serviço Público",2012,19/04/2012,Audiência Pública com Convidado
0380/12,Comissão de Seguridade Social e Família,2012,19/04/2012,Audiência Pública com Convidado
0382/12,Comissão de Minas e Energia,2012,19/04/2012,Audiência Pública com Convidado
0400/12,Comissão de Fiscalização Financeira e Controle,2012,24/04/2012,Audiência Pública com Convidado
0408/12,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2012,24/04/2012,Audiência Pública com Convidado
0403/12,"Comissão de Trabalho, Administração e Serviço Público",2012,24/04/2012,Audiência Pública com Convidado
0409/12,Comissão de Relações Exteriores e de Defesa Nacional,2012,24/04/2012,Audiência Pública com Convidado
0413/12,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2012,24/04/2012,Audiência Pública com Convidado
0410/12,Comissão de Seguridade Social e Família,2012,24/04/2012,Audiência Pública com Convidado
0395/12,"Comissão de Trabalho, Administração e Serviço Público",2012,24/04/2012,Audiência Pública com Convidado
0390/12,Comissão de Relações Exteriores e de Defesa Nacional,2012,24/04/2012,Audiência Pública com Convidado
0451/12,Comissão de Desenvolvimento Urbano,2012,25/04/2012,Audiência Pública com Ministro
0435/12,Comissão de Desenvolvimento Urbano,2012,25/04/2012,Audiência Pública com Convidado
0437/12,"Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços",2012,25/04/2012,Audiência Pública com Convidado
0440/12,Comissão de Minas e Energia,2012,25/04/2012,Audiência Pública com Convidado
0459/12,"Comissão de Trabalho, Administração e Serviço Público",2012,26/04/2012,Audiência Pública com Ministro
0457/12,Comissão de Seguridade Social e Família,2012,26/04/2012,Audiência Pública com Convidado
0472/12,Comissão de Seguridade Social e Família,2012,03/05/2012,Audiência Pública com Convidado
0473/12,Comissão de Direitos Humanos e Minorias,2012,03/05/2012,Audiência Pública com Convidado
0632/12,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2012,04/05/2012,Audiência Pública com Convidado
0485/12,"Comissão de Trabalho, Administração e Serviço Público",2012,08/05/2012,Audiência Pública com Convidado
0497/12,Comissão de Fiscalização Financeira e Controle,2012,08/05/2012,Audiência Pública com Ministro
0488/12,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2012,08/05/2012,Audiência Pública com Convidado
0493/12,Comissão de Legislação Participativa,2012,08/05/2012,Audiência Pública com Convidado
0500/12,Comissão de Segurança Pública e Combate ao Crime Organizado,2012,08/05/2012,Audiência Pública com Convidado
0498/12,Comissão de Constituição e Justiça e de Cidadania,2012,08/05/2012,Reunião Ordinária
0486/12,Comissão de Seguridade Social e Família,2012,08/05/2012,Audiência Pública com Convidado
0495/12,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2012,08/05/2012,Audiência Pública com Convidado
0487/12,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2012,08/05/2012,Audiência Pública com Convidado
0479/12,"Comissão de Trabalho, Administração e Serviço Público",2012,08/05/2012,Audiência Pública com Convidado
0480/12,Comissão de Direitos Humanos e Minorias,2012,08/05/2012,Audiência Pública com Convidado
0541/12,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2012,09/05/2012,Audiência Pública com Convidado
0543/12,Comissão de Direitos Humanos e Minorias,2012,09/05/2012,Audiência Pública com Convidado
0539/12,Comissão de Turismo,2012,09/05/2012,Audiência Pública com Convidado
0538/12,Comissão de Direitos Humanos e Minorias,2012,09/05/2012,Reunião Ordinária
0522/12,Comissão de Viação e Transportes,2012,09/05/2012,Audiência Pública com Ministro
0523/12,Comissão de Seguridade Social e Família,2012,09/05/2012,Reunião Ordinária
0517A/12,Comissão de Cultura,2012,09/05/2012,Reunião Ordinária
0546/12,"Comissão de Trabalho, Administração e Serviço Público",2012,10/05/2012,Audiência Pública com Convidado
0547/12,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2012,10/05/2012,Audiência Pública com Convidado
0560/12,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2012,15/05/2012,Audiência Pública com Convidado
0569/12,"Comissão de Ciência e Tecnologia, Comunicação e Informática",2012,15/05/2012,Audiência Pública com Convidado
0559/12,Comissão de Seguridade Social e Família,2012,15/05/2012,Audiência Pública com Convidado
0570/12,Comissão de Turismo,2012,15/05/2012,Reunião Ordinária
0562/12,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2012,15/05/2012,Audiência Pública com Convidado
0565/12,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2012,15/05/2012,Audiência Pública com Ministro
0553/12,"Comissão de Trabalho, Administração e Serviço Público",2012,15/05/2012,Audiência Pública com Convidado
0614/12,Comissão de Direitos Humanos e Minorias,2012,16/05/2012,Audiência Pública com Convidado
0617/12,Comissão de Turismo,2012,16/05/2012,Seminário
0594/12,Comissão de Fiscalização Financeira e Controle,2012,16/05/2012,Audiência Pública com Ministro
0585/12,Comissão de Minas e Energia,2012,16/05/2012,Audiência Pública com Ministro
0582/12,"Comissão de Ciência e Tecnologia, Comunicação e Informática",2012,16/05/2012,Reunião Ordinária
0588/12,Comissão de Turismo,2012,16/05/2012,Seminário
0584A/12,Comissão de Cultura,2012,16/05/2012,Reunião Ordinária
0593/12,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2012,16/05/2012,Audiência Pública com Convidado
0599/12,Comissão de Seguridade Social e Família,2012,16/05/2012,Reunião Ordinária
0579/12,Comissão de Fiscalização Financeira e Controle,2012,16/05/2012,Reunião Ordinária
0646/12,Comissão de Fiscalização Financeira e Controle,2012,22/05/2012,Audiência Pública com Ministro
0655/12,Comissão de Turismo,2012,22/05/2012,Audiência Pública com Convidado
0649/12,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2012,22/05/2012,Audiência Pública com Convidado
0639/12,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2012,22/05/2012,Audiência Pública com Convidado
0640/12,Comissão de Seguridade Social e Família,2012,22/05/2012,Audiência Pública com Convidado
0644/12,"Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços",2012,22/05/2012,Seminário
0643/12,Comissão de Cultura,2012,22/05/2012,Audiência Pública com Convidado
0712/12,"Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços",2012,22/05/2012,Seminário
0702/12,Comissão de Legislação Participativa,2012,23/05/2012,Seminário
0674/12,Comissão de Relações Exteriores e de Defesa Nacional,2012,23/05/2012,Audiência Pública com Convidado
0683/12,Comissão de Minas e Energia,2012,23/05/2012,Audiência Pública com Convidado
0677/12,Comissão de Legislação Participativa,2012,23/05/2012,Seminário
0709/12,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2012,24/05/2012,Audiência Pública com Convidado
0706/12,Comissão de Seguridade Social e Família,2012,24/05/2012,Audiência Pública com Convidado
0708/12,"Comissão de Trabalho, Administração e Serviço Público",2012,24/05/2012,Audiência Pública com Convidado
0628/12,Comissão de Seguridade Social e Família,2012,17/05/2012,Audiência Pública com Convidado
0726/12,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2012,29/05/2012,Audiência Pública com Convidado
0732/12,Comissão de Constituição e Justiça e de Cidadania,2012,29/05/2012,Audiência Pública com Convidado
0720/12,Comissão de Seguridade Social e Família,2012,29/05/2012,Audiência Pública com Convidado
0730/12,Comissão de Turismo,2012,29/05/2012,Audiência Pública com Convidado
0719/12,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2012,29/05/2012,Audiência Pública com Convidado
0766/12,Comissão de Turismo,2012,30/05/2012,Audiência Pública com Convidado
0775/12,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2012,31/05/2012,Audiência Pública com Convidado
0773/12,Comissão de Seguridade Social e Família,2012,31/05/2012,Audiência Pública com Convidado
0798/12,Comissão de Direitos Humanos e Minorias,2012,05/06/2012,Audiência Pública com Convidado
0793/12,Comissão de Turismo,2012,05/06/2012,Audiência Pública com Convidado
0796/12,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2012,05/06/2012,Seminário
0799/12,Comissão de Constituição e Justiça e de Cidadania,2012,05/06/2012,Seminário
0801/12,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2012,05/06/2012,Audiência Pública com Convidado
0795/12,Comissão de Direitos Humanos e Minorias,2012,05/06/2012,Audiência Pública com Convidado
0790/12,"Comissão de Trabalho, Administração e Serviço Público",2012,05/06/2012,Audiência Pública com Convidado
0782/12,Comissão de Direitos Humanos e Minorias,2012,05/06/2012,Audiência Pública com Convidado
0784/12,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2012,05/06/2012,Seminário
0833/12,Comissão de Desenvolvimento Urbano,2012,12/06/2012,Audiência Pública com Convidado
0837/12,Comissão de Segurança Pública e Combate ao Crime Organizado,2012,12/06/2012,Audiência Pública com Convidado
0839/12,"Comissão de Integração Nacional, Desenvolvimento Regional e Amazônia",2012,12/06/2012,Audiência Pública com Convidado
0831/12,"Comissão de Trabalho, Administração e Serviço Público",2012,12/06/2012,Audiência Pública com Convidado
0821/12,"Comissão de Trabalho, Administração e Serviço Público",2012,12/06/2012,Audiência Pública com Convidado
0822/12,Comissão de Legislação Participativa,2012,12/06/2012,Audiência Pública com Convidado
0872/12,Comissão de Defesa do Consumidor,2012,13/06/2012,Audiência Pública com Convidado
0878/12,Comissão de Seguridade Social e Família,2012,14/06/2012,Audiência Pública com Convidado
0901/12,Comissão de Turismo,2012,19/06/2012,Audiência Pública com Convidado
0897/12,"Comissão de Trabalho, Administração e Serviço Público",2012,19/06/2012,Audiência Pública com Convidado
0895/12,Comissão de Seguridade Social e Família,2012,19/06/2012,Audiência Pública com Convidado
0893/12,Comissão de Fiscalização Financeira e Controle,2012,19/06/2012,Audiência Pública com Convidado
0903/12,Comissão de Segurança Pública e Combate ao Crime Organizado,2012,19/06/2012,Audiência Pública com Convidado
0892/12,Comissão de Legislação Participativa,2012,19/06/2012,Audiência Pública com Convidado
0915/12,Comissão de Turismo,2012,20/06/2012,Audiência Pública com Convidado
0916/12,Comissão de Direitos Humanos e Minorias,2012,20/06/2012,Audiência Pública com Convidado
0919/12,Comissão de Constituição e Justiça e de Cidadania,2012,21/06/2012,Audiência Pública com Convidado
0918/12,Comissão de Seguridade Social e Família,2012,21/06/2012,Audiência Pública com Convidado
0920/12,Comissão de Direitos Humanos e Minorias,2012,21/06/2012,Audiência Pública com Convidado
0935/12,Comissão de Finanças e Tributação,2012,26/06/2012,Audiência Pública com Convidado
0939/12,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2012,26/06/2012,Audiência Pública com Convidado
0969/12,Comissão de Turismo,2012,27/06/2012,Seminário
0966/12,Comissão de Direitos Humanos e Minorias,2012,27/06/2012,Audiência Pública com Convidado
0960/12,"Comissão de Desenvolvimento Econômico, Indústria, Comércio e Serviços",2012,27/06/2012,Audiência Pública com Convidado
0957/12,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2012,27/06/2012,Audiência Pública com Convidado
0975/12,Comissão de Seguridade Social e Família,2012,28/06/2012,Audiência Pública com Convidado
0987/12,Comissão de Seguridade Social e Família,2012,03/07/2012,Audiência Pública com Convidado
0988/12,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",2012,03/07/2012,Audiência Pública com Convidado
0995/12,"Comissão de Ciência e Tecnologia, Comunicação e Informática",2012,03/07/2012,Audiência Pública com Convidado
0991/12,Comissão de Meio Ambiente e Desenvolvimento Sustentável,2012,03/07/2012,Audiência Pública com Convidado
0989/12,Comissão de Viação e Transportes,2012,03/07/2012,Audiência Pública com Convidado
1031/12,Comissão de Direitos Humanos e Minorias,2012,04/07/2012,Seminário
1023/12,Comissão de Turismo,2012,04/07/2012,Audiência Pública com Convidado
1017/12,Comissão de Direitos Humanos e Minorias,2012,04/07/2012,Audiência Pública com Convidado
1020/12,"Comissão de Trabalho, Administração e Serviço Público",2012,04/07/2012,Audiência Pública com Ministro
1014/12,Comissão de Direitos Humanos e Minorias,2012,04/07/2012,Seminário
1037T/12,Comissão de Direitos Humanos e Minorias,2012,05/07/2012,Seminário
1037/12,Comissão de Direitos Humanos e Minorias,2012,05/07/2012,Seminário
1035/12,Comissão de Defesa do Consumidor,2012,05/07/2012,Audiência Pública com Convidado
1034/12,Comissão de Seguridade Social e Família,2012,05/07/2012,Audiência Pública com Convidado
